,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
253,DMW,2014-01-01 06:20,24.80,73.70,3.5,M,0.0,10.00,M,CLR,M,M
254,FDK,2014-01-01 06:20,26.60,79.77,0.0,M,0.0,10.00,M,BKN,M,M
255,CGS,2014-01-01 06:20,30.56,62.83,0.0,M,0.0,10.00,M,CLR,M,M
256,2G4,2014-01-01 06:20,21.20,79.31,8.1,M,0.0,10.00,M,CLR,M,M
257,FME,2014-01-01 06:21,23.00,85.85,0.0,M,0.0,10.00,M,CLR,M,M
258,2W6,2014-01-01 06:23,28.40,68.61,M,M,0.0,M,M,CLR,M,M
259,CGE,2014-01-01 06:23,35.60,51.33,3.5,M,0.0,10.00,M,CLR,M,M
260,W29,2014-01-01 06:23,32.00,54.87,4.6,M,0.0,10.00,M,CLR,M,M
261,MTN,2014-01-01 06:27,26.60,86.07,0.0,M,0.0,10.00,M,CLR,M,M
262,ESN,2014-01-01 06:31,29.84,69.85,0.0,M,0.0,10.00,M,CLR,M,M
263,GAI,2014-01-01 06:35,24.80,68.18,0.0,M,0.0,10.00,M,SCT,M,M
264,DMW,2014-01-01 06:40,24.80,68.18,0.0,M,0.0,10.00,M,CLR,M,M
265,CGS,2014-01-01 06:40,29.48,68.22,0.0,M,0.0,10.00,M,CLR,M,M
266,2G4,2014-01-01 06:40,21.20,79.31,6.9,M,0.0,10.00,M,SCT,M,M
267,FDK,2014-01-01 06:40,23.00,92.69,0.0,M,0.0,10.00,M,BKN,M,M
268,FME,2014-01-01 06:42,23.00,85.85,0.0,M,0.0,10.00,M,CLR,M,M
269,CGE,2014-01-01 06:43,32.00,59.27,0.0,M,0.0,10.00,M,CLR,M,M
270,W29,2014-01-01 06:43,32.00,54.87,6.9,M,0.0,10.00,M,CLR,M,M
